company_name,productivity_change_pct,employees_impacted
"Griffin, Reyes and Williams Pvt. Ltd.",39.68450940776859,858
Hill-Reynolds Pvt. Ltd.,35.12982855485899,773
"Riley, Miller and Mosley Pvt. Ltd.",26.114443367264677,900
"Hebert, Guzman and Duncan Pvt. Ltd.",41.823649779117055,885
"Thomas, Daniels and Kim Pvt. Ltd.",7.47337596841311,391
"Palmer, Austin and Barker Pvt. Ltd.",19.380071491245708,599
"Hodges, Keller and Townsend Pvt. Ltd.",12.871831986396998,949
Levine-Coleman Pvt. Ltd.,48.05480345653241,770
Little-Burnett Pvt. Ltd.,42.70791478140208,228
Bryant-Klein Pvt. Ltd.,99.51880617637384,990
"Johnson, Garcia and Mayo Pvt. Ltd.",41.32752263788305,824
Shah-Wagner Pvt. Ltd.,32.43467077692098,425
Edwards-Brown Pvt. Ltd.,43.128873529294445,724
"Hartman, Woodward and Alvarez Pvt. Ltd.",4.92194146757824,795
Smith-Griffith Pvt. Ltd.,96.73614460633183,921
Robles Group Pvt. Ltd.,84.83439094423458,374
"Simon, Weaver and Moore Pvt. Ltd.",58.01800573525904,521
"Marks, Johnson and Mays Pvt. Ltd.",69.12937201588171,937
Stewart-Guerrero Pvt. Ltd.,91.55420379765316,797
"Gomez, Shelton and Ray Pvt. Ltd.",49.10604792702542,509
Poole-Bishop Pvt. Ltd.,43.28906997168637,708
"Daniels, Branch and Jones Pvt. Ltd.",1.4791919077646876,902
"Monroe, Jennings and Johnson Pvt. Ltd.",96.85902882943088,205
Peterson-Perry Pvt. Ltd.,61.10424780470616,156
Porter-Wagner Pvt. Ltd.,43.46739270613988,188
"Harris, Ramos and Cooper Pvt. Ltd.",13.949216759241668,798
"Wilson, Gentry and Sanders Pvt. Ltd.",65.73827802510604,295
Stark-Mooney Pvt. Ltd.,38.920240983039065,645
Moon-Smith Pvt. Ltd.,51.007219218959385,883
Gordon-Callahan Pvt. Ltd.,40.55644531676632,504
Alvarado Ltd Pvt. Ltd.,86.90718841154985,274
Wright-Allen Pvt. Ltd.,31.75695377609869,178
"Calhoun, Zhang and Palmer Pvt. Ltd.",53.12449781760352,486
"Adams, James and Rasmussen Pvt. Ltd.",86.12737717149697,392
Carter Group Pvt. Ltd.,92.03222499102964,489
"Weaver, Torres and Keller Pvt. Ltd.",45.49289800208598,698
Russell-Moore Pvt. Ltd.,36.46117319294287,891
"Sanchez, Benitez and Jones Pvt. Ltd.",73.88611011889452,891
Diaz-Hart Pvt. Ltd.,8.294380398159474,430
Lopez-Mcneil Pvt. Ltd.,56.36781997122772,567
Rowland-Padilla Pvt. Ltd.,49.4256225192763,385
Curtis-Velez Pvt. Ltd.,38.74349762712761,360
"Vasquez, Green and Benjamin Pvt. Ltd.",94.85491844767984,478
Greene-Robinson Pvt. Ltd.,55.15240935133685,377
Rodriguez-Acosta Pvt. Ltd.,19.653226667059165,261
Short LLC Pvt. Ltd.,31.97159638619795,626
Graham and Sons Pvt. Ltd.,32.498940814044275,445
Stephens-Lee Pvt. Ltd.,65.48632448534094,478
"Bates, Soto and Rivera Pvt. Ltd.",99.6532483702852,217
Knight-Harrell Pvt. Ltd.,12.514888530107404,218
"Moreno, Rice and Larson Pvt. Ltd.",59.43138488952171,185
"Grant, Jones and Byrd Pvt. Ltd.",14.987368912294553,350
Wilson-Villanueva Pvt. Ltd.,68.71150387314084,548
Ramsey-Brown Pvt. Ltd.,31.7890805023631,408
"Little, James and Elliott Pvt. Ltd.",71.44124315633789,433
"Wilson, Norris and Harris Pvt. Ltd.",22.61023347474828,914
Carlson-Hanson Pvt. Ltd.,22.78750471247101,405
Barnett-Horne Pvt. Ltd.,13.555471024050911,637
Lee-Sherman Pvt. Ltd.,35.09726208117876,679
Russell-Wagner Pvt. Ltd.,86.64312616773535,415
Yang-Warren Pvt. Ltd.,65.02604544557018,487
"Evans, Miller and Davis Pvt. Ltd.",58.05616457959554,212
"Weaver, Chavez and Morris Pvt. Ltd.",71.23529389912323,360
Walker Group Pvt. Ltd.,32.89163821451814,904
Randall-Gordon Pvt. Ltd.,60.58401452744937,890
Simpson-Mason Pvt. Ltd.,91.05901065298036,699
Morris-Greene Pvt. Ltd.,77.51448254055121,444
Jones-Cox Pvt. Ltd.,67.42149817195818,469
"Davis, Wagner and Davis Pvt. Ltd.",95.11215529909222,385
"Brown, Costa and Smith Pvt. Ltd.",31.944254564194985,206
Richardson-Browning Pvt. Ltd.,60.96287626471651,378
"George, Melendez and Day Pvt. Ltd.",26.92137449787445,725
"Ayers, Juarez and Le Pvt. Ltd.",36.63760774891208,591
Morrow-Baldwin Pvt. Ltd.,60.29432901433387,808
"Brennan, Mccall and Wilkins Pvt. Ltd.",98.81507065277242,566
"Sampson, Moon and Haney Pvt. Ltd.",6.595035940897209,163
"Benson, Becker and Marshall Pvt. Ltd.",24.26186416296723,620
"Flowers, Guerra and Green Pvt. Ltd.",20.26317738423061,524
Li-Lee Pvt. Ltd.,39.02351884855285,765
"Andersen, Hammond and Wilcox Pvt. Ltd.",39.27532135749796,292
"Garcia, Bryant and Blair Pvt. Ltd.",87.91618087998938,367
"Fisher, Jones and Mcgee Pvt. Ltd.",90.53972393022536,385
"Benjamin, Beard and Young Pvt. Ltd.",82.01577008438264,475
Smith-Hogan Pvt. Ltd.,16.059448529555944,312
"Mills, Ayers and Hicks Pvt. Ltd.",28.01308262948653,907
"Tyler, Mueller and Hinton Pvt. Ltd.",94.60437396052112,928
"Roberts, Levine and Mcdowell Pvt. Ltd.",70.4396015266916,795
"Smith, Lopez and Frazier Pvt. Ltd.",36.68929299058251,987
Morales-Ross Pvt. Ltd.,91.9766861596819,656
Melendez-Moore Pvt. Ltd.,14.319801519295083,673
"Wheeler, Allen and Cook Pvt. Ltd.",31.374477602495222,846
"Carroll, Adams and Coleman Pvt. Ltd.",74.93191029476812,515
Howard-Gibson Pvt. Ltd.,47.18419784002253,867
"Love, Noble and Welch Pvt. Ltd.",77.50407424974148,866
Randall-Dougherty Pvt. Ltd.,30.737375312791222,421
"Booth, Martinez and Howell Pvt. Ltd.",35.71288325072943,807
Quinn-Rodriguez Pvt. Ltd.,73.13969175726004,887
Skinner Ltd Pvt. Ltd.,74.36312955736996,196
"Gardner, Kennedy and Andrews Pvt. Ltd.",86.49419001542101,913
"Green, Rice and Walker Pvt. Ltd.",74.50823318877467,870
"Gilbert, Allen and Davis Pvt. Ltd.",87.29137140146675,311
"Nelson, Martin and Copeland Pvt. Ltd.",84.63858673725724,777
"Duncan, Parker and Delacruz Pvt. Ltd.",59.7949006071806,170
"Thompson, Johnson and Wiley Pvt. Ltd.",68.38441418007108,461
Michael PLC Pvt. Ltd.,87.28376960926771,789
Peterson-Boyd Pvt. Ltd.,42.62185156196422,650
"Blackwell, Fleming and Green Pvt. Ltd.",30.40279164104297,898
"Ray, Wallace and Little Pvt. Ltd.",39.44857298108445,424
"Vasquez, Davis and Hart Pvt. Ltd.",45.06252515040979,243
Dickson Ltd Pvt. Ltd.,25.061059485062888,579
"Morrison, King and Smith Pvt. Ltd.",44.76199912678857,906
Mueller-Walter Pvt. Ltd.,43.67411813462929,176
"Gonzalez, Rios and Love Pvt. Ltd.",45.45589220739216,258
Jacobs-Smith Pvt. Ltd.,8.658797988300792,715
"Torres, Bentley and Jones Pvt. Ltd.",22.34983603229009,158
"Thompson, Butler and Ferguson Pvt. Ltd.",49.38820564867731,233
Kerr-Lowe Pvt. Ltd.,8.638708594074885,793
Nelson-Guerrero Pvt. Ltd.,44.27746836952825,766
Harrington-Black Pvt. Ltd.,94.3737075411236,559
"Miller, Flynn and Holmes Pvt. Ltd.",16.48625709903464,248
"Young, Bender and Miller Pvt. Ltd.",19.91451755771424,915
Gray-Landry Pvt. Ltd.,36.88285023537522,408
"Smith, Sims and Hall Pvt. Ltd.",85.75755047157944,815
"Owens, Perry and Olson Pvt. Ltd.",99.15642743301964,995
"Williams, Moore and Carney Pvt. Ltd.",90.9110674938193,607
"Keith, Parker and Mcintyre Pvt. Ltd.",32.34263016289554,978
Berry-Miller Pvt. Ltd.,87.35541685351869,587
"Austin, Green and Hernandez Pvt. Ltd.",65.4217420467551,792
Robinson-Gross Pvt. Ltd.,96.8238422944562,262
"Gilbert, Griffin and Wheeler Pvt. Ltd.",20.66104716504692,667
Anderson-Figueroa Pvt. Ltd.,14.076373277134511,316
"Wheeler, Fowler and Hall Pvt. Ltd.",62.48140760745783,921
"Gardner, Berg and Long Pvt. Ltd.",24.994019484073718,170
"Perez, Drake and Jackson Pvt. Ltd.",60.16974522455839,871
Moore-Welch Pvt. Ltd.,57.93074638111082,940
"Stanton, Reilly and Hernandez Pvt. Ltd.",29.209010739973763,612
Garrison Ltd Pvt. Ltd.,35.422943913754864,785
"Marsh, Cook and Lowe Pvt. Ltd.",17.39550263088273,275
"Dennis, Nguyen and Braun Pvt. Ltd.",28.115747781501387,246
"Watson, Lucas and Osborn Pvt. Ltd.",62.98348097946983,606
"Morton, Smith and Mckinney Pvt. Ltd.",81.52074947424339,767
Beard Ltd Pvt. Ltd.,24.051473358508623,308
Price-Swanson Pvt. Ltd.,18.468332571650404,552
"Lindsey, Campbell and Martinez Pvt. Ltd.",79.3098414637325,358
Poole Group Pvt. Ltd.,10.109873166746242,879
Gordon-Ellison Pvt. Ltd.,57.62781049513023,655
Newman Group Pvt. Ltd.,24.30964242159256,839
"Mcknight, Mora and Daniels Pvt. Ltd.",68.6354344833368,695
Harris-Scott Pvt. Ltd.,57.27181873975818,773
"Burke, Martin and Reyes Pvt. Ltd.",46.05161846600902,727
Anderson-Medina Pvt. Ltd.,83.4432790523542,211
"Pierce, Williams and Harvey Pvt. Ltd.",87.72245100180328,181
"Bowman, Spencer and Sampson Pvt. Ltd.",30.18460523442212,457
Dickerson-Hopkins Pvt. Ltd.,35.62880088855296,602
"Jackson, Patel and Johnson Pvt. Ltd.",33.57806526156564,620
Greene-Merritt Pvt. Ltd.,2.689418826006451,447
Arnold-Jones Pvt. Ltd.,30.507572306122167,836
"Walker, Alexander and Riley Pvt. Ltd.",90.05554894123621,211
Harris-Walker Pvt. Ltd.,38.38116951417159,736
Kelley-Stewart Pvt. Ltd.,44.15093007689562,911
"Delgado, Griffith and Harper Pvt. Ltd.",10.267145182511053,838
"Smith, Rich and Fox Pvt. Ltd.",67.44851112222689,816
Jackson-Cross Pvt. Ltd.,35.45548665193179,176
Grimes-Jones Pvt. Ltd.,50.73289929937843,826
Salinas-Santos Pvt. Ltd.,73.81709088496886,538
May-Wilson Pvt. Ltd.,44.90763364216485,902
"Rodriguez, Henderson and Wilkins Pvt. Ltd.",41.23128799710655,908
"King, Bailey and Barnett Pvt. Ltd.",11.979858294683488,702
Kerr-James Pvt. Ltd.,62.03966140674935,661
"Phillips, Ferrell and Craig Pvt. Ltd.",19.34104879812468,469
"Mclean, Pennington and Ray Pvt. Ltd.",55.549688368961306,799
Bridges-Guerrero Pvt. Ltd.,45.77291435165429,770
"Diaz, Barnett and Potter Pvt. Ltd.",16.240290729696405,175
"Stanton, Lindsey and Taylor Pvt. Ltd.",9.915599591035807,389
Fox-Bryant Pvt. Ltd.,48.965479718239976,667
"Campbell, Gray and Matthews Pvt. Ltd.",19.2655260711749,172
"Armstrong, Goodman and Wilkinson Pvt. Ltd.",43.75830507045636,466
"Johnston, Schmitt and Roberts Pvt. Ltd.",87.69837000332598,239
"Camacho, Barber and Taylor Pvt. Ltd.",48.17667393167822,654
"Lopez, Beck and Gilbert Pvt. Ltd.",27.002851999790263,477
"Gill, Williams and Lopez Pvt. Ltd.",71.37178413920782,290
Olson-Brooks Pvt. Ltd.,19.48334476039857,537
"Kent, Garcia and Rogers Pvt. Ltd.",93.31966382732412,384
Nunez-Mitchell Pvt. Ltd.,95.95966402988732,309
"Hernandez, James and Washington Pvt. Ltd.",91.92160636694403,297
"Dixon, Jackson and Acosta Pvt. Ltd.",28.19121947054898,716
Cohen-Mccormick Pvt. Ltd.,9.08188686299254,326
Estrada-Walsh Pvt. Ltd.,20.129451779827747,550
"Irwin, Walters and Wilson Pvt. Ltd.",33.97145489115788,753
Collins-Wright Pvt. Ltd.,9.529606279411972,834
"Johnson, Townsend and Middleton Pvt. Ltd.",55.16593497993657,295
Thomas-Avery Pvt. Ltd.,50.05919247240871,997
Brown-Oconnell Pvt. Ltd.,30.589219712105415,889
Oneill-Dennis Pvt. Ltd.,46.504892321928814,641
Lopez-Boyd Pvt. Ltd.,79.64289101343309,650
Vaughn Group Pvt. Ltd.,20.32391147523047,848
Murray Inc Pvt. Ltd.,94.69311342169948,380
"Garcia, Ibarra and Price Pvt. Ltd.",13.67926288295036,196
Sims-Murray Pvt. Ltd.,36.534761048733245,838
"Sanders, Pitts and Mccarthy Pvt. Ltd.",95.20420173095576,260
Martin-Wu Pvt. Ltd.,80.86400407159297,929
"Weeks, Mendez and Rodriguez Pvt. Ltd.",20.259123167757387,607
Martinez-Ward Pvt. Ltd.,92.81602533502966,819
Alvarado-Ortiz Pvt. Ltd.,89.17249255158308,894
"Barnes, Hernandez and Drake Pvt. Ltd.",64.3368629825131,271
"Haley, Brown and Woods Pvt. Ltd.",0.6658160548714154,953
Alvarado-Carpenter Pvt. Ltd.,13.4674366185231,510
Gutierrez-Reyes Pvt. Ltd.,34.89614159515162,832
Leach-Harding Pvt. Ltd.,80.29734358072996,385
Green-Jarvis Pvt. Ltd.,55.52104074781734,966
"Carter, Smith and Ellis Pvt. Ltd.",12.284579807588148,399
Cox-Marshall Pvt. Ltd.,79.44768140031702,156
Hernandez-Wolf Pvt. Ltd.,24.389803059652397,743
"Reed, Huang and Franklin Pvt. Ltd.",98.84169181569614,863
Lawson-Elliott Pvt. Ltd.,42.89036408166276,796
Smith-Jefferson Pvt. Ltd.,84.77425895071279,524
"Bonilla, Moss and Bates Pvt. Ltd.",71.66652458695567,584
Frey-Perkins Pvt. Ltd.,80.91912754019314,308
"Robinson, Medina and Thomas Pvt. Ltd.",14.17799104806543,457
"Scott, Robinson and Phillips Pvt. Ltd.",37.27615514967459,901
"Davis, Miller and Reyes Pvt. Ltd.",32.32649426738864,266
Trujillo-Good Pvt. Ltd.,0.7986339618749838,725
Leblanc LLC Pvt. Ltd.,83.2602328492447,210
Sweeney-Dillon Pvt. Ltd.,27.82375185924657,784
Summers-Murphy Pvt. Ltd.,89.52387970875805,636
Holden-Ibarra Pvt. Ltd.,3.599087320224914,801
"Taylor, Jones and Owens Pvt. Ltd.",41.47100810106341,811
"Duke, Dixon and Morris Pvt. Ltd.",92.25157991412782,245
"Castaneda, Kirby and Bennett Pvt. Ltd.",17.48089702962047,639
"Jones, Haley and Lyons Pvt. Ltd.",31.796022712926984,189
Mendez-Lopez Pvt. Ltd.,99.358339999047,775
"Simpson, Beltran and Adams Pvt. Ltd.",47.82605601381464,964
"Zhang, Salazar and Vazquez Pvt. Ltd.",13.179909817805736,259
Moses-Johnson Pvt. Ltd.,23.59509195233882,978
"Pearson, Perez and Jenkins Pvt. Ltd.",33.179720945036486,259
"Porter, Harper and Olson Pvt. Ltd.",79.70790578910076,951
Warren-Reid Pvt. Ltd.,65.40158437862841,394
"Carter, Webster and Kim Pvt. Ltd.",86.90141520869882,224
"Mayer, Pineda and Anderson Pvt. Ltd.",70.03101766296,218
Choi PLC Pvt. Ltd.,31.32652844657173,985
Zuniga-Carpenter Pvt. Ltd.,78.85910387057682,469
Henderson-Bender Pvt. Ltd.,59.72943650597311,570
Brown-Nelson Pvt. Ltd.,16.668521750599872,609
Tucker-Simon Pvt. Ltd.,23.461692261614157,200
"Frye, Patterson and Obrien Pvt. Ltd.",11.133852058471138,849
Brown-Sweeney Pvt. Ltd.,30.43989137939037,541
"Crane, Fisher and Klein Pvt. Ltd.",99.3157941480167,604
"Brown, Mueller and Robinson Pvt. Ltd.",8.895448311881815,962
Willis-Taylor Pvt. Ltd.,73.49531738468023,843
"Orr, Shaw and Burnett Pvt. Ltd.",70.48629069188127,465
Green-Warner Pvt. Ltd.,9.606841443170476,502
Freeman-Graham Pvt. Ltd.,26.64638381029878,647
Mason-Davis Pvt. Ltd.,81.32977087928518,869
"Jordan, Montgomery and Rogers Pvt. Ltd.",60.03058481156393,337
"Roth, Grant and Davis Pvt. Ltd.",40.69213967821154,939
"Murphy, Baxter and Brown Pvt. Ltd.",90.8704160609233,701
Watts-Clark Pvt. Ltd.,94.47515245980696,360
"Hogan, Hill and Valencia Pvt. Ltd.",85.17825740293374,612
"Lopez, Reed and Chang Pvt. Ltd.",30.214377953467743,901
Gonzalez-Sanders Pvt. Ltd.,32.52066637351481,574
Mcmahon Group Pvt. Ltd.,87.9532968828701,299
Patterson-Reynolds Pvt. Ltd.,43.600937527519626,713
Maldonado-Walls Pvt. Ltd.,70.52279419875653,913
"Schultz, Jones and Oneill Pvt. Ltd.",58.343509576746136,783
"Harvey, Perry and Hardy Pvt. Ltd.",56.78589544570016,682
"Johns, Fuller and Huynh Pvt. Ltd.",54.00934345478328,485
Salas Ltd Pvt. Ltd.,67.04008797553418,207
Obrien-Taylor Pvt. Ltd.,31.758821422151595,752
Tucker-Lee Pvt. Ltd.,78.05718862930863,662
"Vance, Peterson and Cobb Pvt. Ltd.",36.00611764700618,931
Rivera-Barton Pvt. Ltd.,6.866828125431479,994
Maldonado-Gardner Pvt. Ltd.,29.214729216921945,223
Blackwell-Hill Pvt. Ltd.,86.49077737492301,547
Hardin LLC Pvt. Ltd.,59.83816819110728,426
"Shah, Moore and Cunningham Pvt. Ltd.",61.69183727174501,597
Hernandez-Sullivan Pvt. Ltd.,90.94185110852304,780
Morrow-Pierce Pvt. Ltd.,1.115245557710809,573
Harris-Lopez Pvt. Ltd.,13.012146311821926,303
Benton-Ali Pvt. Ltd.,89.79004944765033,750
"Martinez, Morris and Schneider Pvt. Ltd.",37.55498616070738,956
"Osborne, Knapp and Mendoza Pvt. Ltd.",44.09174649938129,926
Davis-James Pvt. Ltd.,47.12804366415495,614
"Walsh, Walker and Jones Pvt. Ltd.",69.21589146327976,763
Bowman-Wilkins Pvt. Ltd.,52.107573564647815,998
"Castillo, Haynes and Smith Pvt. Ltd.",27.683221761026967,934
Burke-Gonzalez Pvt. Ltd.,23.917486029321687,228
"Huffman, Simpson and Meadows Pvt. Ltd.",16.504747579382695,907
Cruz Ltd Pvt. Ltd.,91.46930621998098,174
"Mcguire, Burns and Brooks Pvt. Ltd.",99.5144066699847,210
"Riley, Schultz and Scott Pvt. Ltd.",10.085708322888776,579
Delgado-Gray Pvt. Ltd.,91.92835774407438,219
Gentry-Yates Pvt. Ltd.,7.754344091930476,920
Stephens-Carter Pvt. Ltd.,74.89025652909181,442
Hernandez-Kirk Pvt. Ltd.,35.93910996074481,484
"Thomas, White and Hall Pvt. Ltd.",63.028222602443606,319
"Jensen, Brown and Henderson Pvt. Ltd.",69.55509605042732,751
Kim-Burgess Pvt. Ltd.,78.3982149947618,609
Gaines-Hardin Pvt. Ltd.,33.64042116120568,330
Owens-Schwartz Pvt. Ltd.,26.98997722192682,311
"Sanders, Castillo and Turner Pvt. Ltd.",7.791260166998704,155
"Cook, Mcdowell and Thompson Pvt. Ltd.",12.769133202841765,745
Mack-Hoffman Pvt. Ltd.,97.96444829788292,475
"Green, Peterson and Chaney Pvt. Ltd.",79.23720948038445,494
"Thomas, Johnson and Rivera Pvt. Ltd.",3.6871640056860056,466
Glass-Rogers Pvt. Ltd.,83.59775634891874,165
"Duncan, Johnson and Lewis Pvt. Ltd.",4.2140314590582655,183
"Lewis, Simpson and Thomas Pvt. Ltd.",80.93475865697106,905
"Jackson, Palmer and Ryan Pvt. Ltd.",19.81037415344763,750
"Gomez, Peterson and Davis Pvt. Ltd.",15.629983437734673,426
"Warren, Moss and Neal Pvt. Ltd.",18.681377576629853,358
"Griffin, Ramirez and Perez Pvt. Ltd.",37.64149269483873,979
Crosby Inc Pvt. Ltd.,27.99134668407933,861
Anderson-Grant Pvt. Ltd.,17.32507503819265,408
Lloyd-Gamble Pvt. Ltd.,96.1019576279668,911
"Reyes, Chen and Smith Pvt. Ltd.",74.31067645189788,512
"Chen, Hutchinson and Palmer Pvt. Ltd.",47.59330181069422,911
Jackson-French Pvt. Ltd.,38.60970933090422,715
"Smith, Stephens and Hamilton Pvt. Ltd.",66.6281570024521,960
"Olson, Clark and Walters Pvt. Ltd.",65.21929712843298,706
Lee-Hansen Pvt. Ltd.,12.975096481550686,498
"Giles, Smith and Logan Pvt. Ltd.",47.593365315686334,274
"George, Phillips and Becker Pvt. Ltd.",66.97496570736682,186
"Gonzales, Page and Patterson Pvt. Ltd.",27.143528299966245,576
"Taylor, Mcbride and Harvey Pvt. Ltd.",55.57509429889051,232
Cruz-Ferguson Pvt. Ltd.,82.24130479686276,750
Villegas-Romero Pvt. Ltd.,22.89838095994895,681
Floyd LLC Pvt. Ltd.,22.728290370550297,285
Yates-Trujillo Pvt. Ltd.,35.35896411481828,552
"Cook, Price and Bender Pvt. Ltd.",67.80338534763078,353
"Jimenez, Ramos and Murray Pvt. Ltd.",14.980275391963204,672
Patton-Kerr Pvt. Ltd.,26.89291268778988,327
"Ruiz, Thomas and Smith Pvt. Ltd.",22.99368714169705,436
Gonzalez-Hoffman Pvt. Ltd.,58.1694475693058,1000
"Webb, Scott and Peck Pvt. Ltd.",14.428256823535268,797
Conrad-Yang Pvt. Ltd.,75.29255269129025,379
Torres-Montgomery Pvt. Ltd.,48.93271313347206,167
"Murray, Carter and Smith Pvt. Ltd.",55.32085960697237,528
"Charles, Walker and Torres Pvt. Ltd.",11.406628418598109,765
King-Vaughn Pvt. Ltd.,31.063712445189207,999
"Giles, Wagner and Baker Pvt. Ltd.",46.30389241220024,183
"Mckenzie, Walsh and Brooks Pvt. Ltd.",39.28212018635171,421
Cox-Turner Pvt. Ltd.,18.041696858204517,281
"Carrillo, Fisher and Davies Pvt. Ltd.",19.86978333855013,381
Alexander-Parker Pvt. Ltd.,29.00785925538373,517
"Casey, Harris and Black Pvt. Ltd.",7.370074869901366,817
"Stanton, Reed and Hall Pvt. Ltd.",77.15955326297227,486
Austin-Gallegos Pvt. Ltd.,98.19292554279508,181
Logan-Harrell Pvt. Ltd.,62.8436931951343,965
Martin-Berry Pvt. Ltd.,18.17816608175702,838
"Tyler, Russell and York Pvt. Ltd.",81.1571420624298,329
Evans-Dixon Pvt. Ltd.,24.613543707196005,935
"Lee, Oliver and Hamilton Pvt. Ltd.",4.968110336988152,632
Garcia-Ramsey Pvt. Ltd.,72.79472394339695,445
"Rice, Wilkinson and Howard Pvt. Ltd.",84.0993904759571,689
"Taylor, Moran and Salazar Pvt. Ltd.",33.981829629731266,556
Adkins-Walton Pvt. Ltd.,58.11292335673799,384
Stone-Hughes Pvt. Ltd.,56.41983815202119,508
"Adams, Stewart and Bishop Pvt. Ltd.",23.62627127110456,199
"Hanson, Peterson and Williams Pvt. Ltd.",61.80207761167195,741
"Lewis, Brown and Rollins Pvt. Ltd.",12.825205215862557,829
"Winters, Miller and Richardson Pvt. Ltd.",55.60184052817265,170
"Smith, Mckinney and Brown Pvt. Ltd.",93.51210568461468,429
"Rodriguez, French and Merritt Pvt. Ltd.",73.28138599441529,864
Cannon-Nelson Pvt. Ltd.,92.236687736208,193
Rodgers-Hayes Pvt. Ltd.,3.7787500535305,694
"Chung, Butler and Johnson Pvt. Ltd.",72.36465020025143,245
Parker-Morris Pvt. Ltd.,45.12999707370773,309
"Cline, Thompson and Martinez Pvt. Ltd.",42.31314634239622,679
Bond-Frederick Pvt. Ltd.,96.07220836194264,335
"Roberts, Brown and Hanson Pvt. Ltd.",90.92478083248584,704
"Myers, Rivera and Ward Pvt. Ltd.",48.24654204823264,669
"Hogan, Moore and Haynes Pvt. Ltd.",19.2236844952421,540
Schneider-David Pvt. Ltd.,99.64572990695665,809
Mays-Ferguson Pvt. Ltd.,45.662786346841614,487
Wood-Burns Pvt. Ltd.,17.94632202844766,683
Berg-West Pvt. Ltd.,88.86479333980466,278
Owen-Day Pvt. Ltd.,47.32408197795809,342
Rose-Ellis Pvt. Ltd.,78.54417748501959,498
"Frey, Brewer and Doyle Pvt. Ltd.",64.32463383481114,406
"Church, Cooper and Ford Pvt. Ltd.",57.2275661470558,988
Ashley-Snyder Pvt. Ltd.,46.80005175815724,311
"Young, Obrien and Anderson Pvt. Ltd.",56.83692863672096,878
Logan-Bowers Pvt. Ltd.,17.067569005334025,581
Arias LLC Pvt. Ltd.,61.1058015150751,670
Anderson-Collier Pvt. Ltd.,56.42929157465567,225
Chase-King Pvt. Ltd.,41.32485427878425,293
"Pierce, Spencer and Juarez Pvt. Ltd.",49.69117907261449,349
"Smith, Watson and Smith Pvt. Ltd.",91.49938918939704,295
Benson-Ramos Pvt. Ltd.,61.61984535051338,334
"Graves, Wright and Reeves Pvt. Ltd.",69.4547620378342,458
"Scott, Mooney and Martin Pvt. Ltd.",92.1925917284516,932
"Harris, Duncan and Johnson Pvt. Ltd.",23.73226763257865,692
"Cook, Bullock and Santos Pvt. Ltd.",85.53804053805271,804
"Hill, Lane and Patrick Pvt. Ltd.",50.67285914694863,248
Cameron-Mora Pvt. Ltd.,25.28708774192102,242
"Manning, Brown and Bradley Pvt. Ltd.",88.87944484707793,402
"Bishop, Hart and Tate Pvt. Ltd.",89.46651685018824,658
"Phillips, Bates and Mcfarland Pvt. Ltd.",34.539575840602986,456
Garza-Hughes Pvt. Ltd.,64.79034562540686,302
"White, Farrell and Ayers Pvt. Ltd.",17.000060064812917,446
Swanson-Ware Pvt. Ltd.,25.94511551810068,638
Simmons-Pugh Pvt. Ltd.,2.1250762168587567,885
Peters-Kaiser Pvt. Ltd.,1.1364101942275662,169
"Herrera, Rosales and Acosta Pvt. Ltd.",76.75313291022887,890
"Sanchez, Burgess and Andrews Pvt. Ltd.",41.00892051056144,842
"Richardson, Smith and Horn Pvt. Ltd.",59.41478752999675,862
Peterson LLC Pvt. Ltd.,93.41459303118192,544
Lane-Turner Pvt. Ltd.,8.309095165297819,751
"Sellers, Williams and Thompson Pvt. Ltd.",5.018298216061479,328
Jones PLC Pvt. Ltd.,48.92313693971714,859
"Benton, Livingston and Jenkins Pvt. Ltd.",26.112265036071523,547
